枧	_225|jian3
茧	_525|jian3
柬	12_4|jian3
俭	2424|jian3
捡	4224|jian3
笕	3125|jian3
检	_224|jian3
趼	1411|jian3
减	4113|jian3
剪	4353|jian3
睑	2524|jian3
锏	_142|jian3,jian4
裥	4542|jian3
暕	2212|jian3
简	3142|jian3
谫	4543|jian3
戬	1215|jian3
碱	1313|jian3
翦	4354|jian3
蹇	4414|jian3
謇	4441|jian3
见	2535|jian4,xian4
件	2431|jian4
𬣡	4511|jian4
饯	3511|jian4
建	5154|jian4
荐	_513|jian4
贱	2511|jian4
牮	2431|jian4
剑	2422|jian4
健	2451|jian4
舰	3325|jian4
涧	_342|jian4
渐	_315|jian4,jian1
谏	4512|jian4
楗	_251|jian4
践	1411|jian4
毽	3151|jian4
腱	2351|jian4
溅	_325|jian4
鉴	22_1|jian4
键	_151|jian4
僭	2415|jian4
踺	1451|jian4
箭	3143|jian4
江	_312|jiang1
茳	_5_3|jiang1
将	4135|jiang1,jiang4,qiang1
姜	4353|jiang1
豇	_112|jiang1
浆	41_3|jiang1,jiang4
僵	24_1|jiang1
缰	55_1|jiang1
鳉	3541|jiang1
礓	13_1|jiang1
疆	51_1|jiang1
讲	4511|jiang3
奖	4113|jiang3
桨	41_2|jiang3
蒋	_541|jiang3
耩	1111|jiang3
膙	2351|jiang3
匠	1533|jiang4
降	5235|jiang4,xiang2
洚	_335|jiang4
绛	5535|jiang4
弶	5141|jiang4
酱	4112|jiang4
犟	5131|jiang4
糨	4351|jiang4
艽	_535|jiao1
交	4134|jiao1
郊	4152|jiao1
茭	_541|jiao1
峧	2541|jiao1
浇	_315|jiao1
娇	5331|jiao1
姣	5341|jiao1
骄	5531|jiao1
胶	2341|jiao1
䴔	4135|jiao1
椒	_221|jiao1
蛟	2541|jiao1
焦	2444|jiao1
跤	1441|jiao1
僬	2424|jiao1
鲛	3541|jiao1
蕉	_524|jiao1,qiao2
燋	4324|jiao1
礁	1324|jiao1
鹪	2435|jiao1
纟	55_1|si1
角	3535|jiao3,jue2
侥	2415|jiao3,yao2
佼	2441|jiao3
狡	3541|jiao3
饺	3541|jiao3
恔	4441|xiao4,jiao3
绞	5541|jiao3
铰	_141|jiao3
矫	3131|jiao3,jiao2
皎	3241|jiao3
脚	23_4|jiao3,jue2
搅	4244|jiao3
湫	_331|jiao3,qiu1
敫	3231|jiao3
剿	5522|jiao3,chao1
徼	3332|jiao4,jiao3,yao1
缴	5532|jiao3,zhuo2
璬	1132|jiao3
皦	3232|jiao3
叫	1452|jiao4
峤	2531|jiao4,qiao2
轿	1531|jiao4
较	1541|jiao4
教	1231|jiao4,jiao1
窖	4431|jiao4
滘	_345|jiao4
斠	1144|jiao4
酵	1212|jiao4
漖	_312|jiao4
噍	1424|jiao4
藠	_532|jiao4
醮	1224|jiao4
皭	3234|jiao4
阶	5224|jie1
疖	4152|jie1
皆	1532|jie1
接	4241|jie1
秸	3112|jie1
揭	4222|jie1
喈	1415|jie1
嗟	1443|jie1
街	33_4|jie1
湝	_315|jie1
孑	52_1|jie2
节	_552|jie2,jie1
讦	4511|jie2
劫	_453|jie2
岊	5225|jie2
劼	1253|jie2
杰	_244|jie2
诘	4512|jie2,ji2
㛃	1153|jie2
拮	4212|jie2
洁	_312|jie2
结	5512|jie2,jie1
桀	35_2|jie2
捷	4215|jie2
婕	5315|jie2
絜	1155|xie2,jie2
颉	1213|jie2,xie2
睫	2515|jie2
蜐	25_4|jie2
截	1224|jie2
碣	1322|jie2
鲒	3512|jie2
竭	4122|jie2
羯	4322|jie2
姐	5325|jie3
解	3553|jie3,jie4,xie4
檞	_235|jie3
介	2432|jie4
戒	1513|jie4
芥	_524|jie4
玠	1124|jie4
届	5125|jie4
界	2524|jie4
疥	4124|jie4
诫	4515|jie4
蚧	2524|jie4
借	2412|jie4
悈	4415|jie4
骱	2524|jie4
褯	4541|jie4
巾	25_2|jin1
斤	33_2|jin1
今	2445|jin1
金	_153|jin1
𬬱	_133|jin1
津	_351|jin1
衿	4524|jin1
矜	5424|jin1,guan1,qin2
珒	1151|jin1
筋	3123|jin1
襟	45_2|jin1
仅	2454|jin3,jin4
尽	5144|jin4,jin3
卺	5255|jin3
紧	2255|jin3
堇	1225|jin3
锦	_132|jin3
谨	4512|jin3
馑	3512|jin3
廑	4112|jin3,qin2
瑾	1112|jin3
槿	_212|jin3
进	1145|jin4
近	3345|jin4
妗	5324|jin4
劲	5453|jin4,jing4
荩	_551|jin4
浕	_351|jin4
晋	1222|jin4
赆	2551|jin4
烬	4351|jin4
浸	_351|jin4
琎	1111|jin4
祲	4551|jin4
靳	1233|jin4
禁	_211|jin4,jin1
溍	_312|jin4
缙	5512|jin4
瑨	1112|jin4
墐	_412|jin4
觐	1225|jin4
殣	1312|jin4
噤	14_2|jin4
茎	_554|jing1
京	4114|jing1
泾	_354|jing1
经	5554|jing1,jing4
荆	_522|jing1
菁	_511|jing1
猄	3541|jing1
旌	4131|jing1
惊	4441|jing1
晶	2222|jing1
腈	2311|jing1
䴖	1135|jing1
睛	2511|jing1
粳	4312|jing1
兢	1212|jing1
精	4311|jing1
鲸	3541|jing1
麖	4141|jing1
鼱	3211|jing1
井	11_2|jing3
阱	5211|jing3
汫	_311|jing3
刭	5422|jing3
肼	2311|jing3
颈	5413|jing3,geng3
景	2241|jing3
儆	24_5|jing3
憬	4422|jing3
璥	11_5|jing3
璟	1122|jing3
警	_541|jing3
径	3354|jing4
净	4135|jing4
迳	5445|jing4
胫	2354|jing4
倞	2441|jing4,liang4
痉	4154|jing4
竞	4114|jing4
竟	4135|jing4
竫	4135|jing4
婧	5311|jing4
靓	1125|liang4,jing4
敬	_531|jing4
靖	4111|jing4
静	1135|jing4
境	_441|jing4
獍	3541|jing4
镜	_141|jing4
坰	_425|jiong1
𬳶	5525|jiong1
扃	4525|jiong1
冏	2534|jiong3
囧	2534|jiong3
炅	2243|gui4,jiong3
迥	2545|jiong3
泂	_325|jiong3
䌹	5525|jiong3
炯	4325|jiong3
颎	3513|jiong3
窘	4451|jiong3
纠	5552|jiu1
鸠	3535|jiu1
究	4435|jiu1
赳	_452|jiu1
阄	4235|jiu1
揪	4231|jiu1
啾	1431|jiu1
鬏	1231|jiu1
九	3553|jiu3
久	35_4|jiu3
玖	1135|jiu3
灸	3543|jiu3
韭	21_1|jiu3
酒	_312|jiu3
旧	_222|jiu4
臼	32_1|jiu4
咎	3514|jiu4
疚	4135|jiu4
柩	_215|jiu4
桕	_232|jiu4
救	1231|jiu4
厩	1351|jiu4
就	4113|jiu4
舅	3225|jiu4
僦	2441|jiu4
㠇	2541|jiu4
鹫	4135|jiu4
拘	4235|ju1
苴	_525|ju1
狙	3525|ju1
泃	_335|ju1
居	5112|ju1
驹	5535|ju1
砠	1325|ju1
疽	4125|ju1
掬	4235|ju1
崌	2551|ju1
娵	5312|ju1
琚	1151|ju1
趄	_425|qie4,ju1
椐	_251|ju1
锔	_151|ju2,ju1
腒	2351|ju1
雎	2524|ju1
𬶋	3535|ju1
裾	4551|ju1
鞠	1235|ju1
鞫	1235|ju1
局	5114|ju2
桔	_212|ju2,jie2
菊	_535|ju2
焗	4351|ju2
䴗	2535|ju2
橘	_254|ju2
弆	_413|ju3
咀	1425|ju3,zui3
沮	_325|ju3,ju4
莒	_514|ju3
矩	3115|ju3
举	4411|ju3
筥	3114|ju3
蒟	_541|ju3
榉	_244|ju3
龃	2125|ju3
踽	1432|ju3
巨	1551|ju4
句	3514|ju4,gou1
讵	4515|ju4
拒	4215|ju4
苣	_515|ju4,qu3
岠	2515|ju4
具	2534|ju4
炬	4315|ju4
钜	_115|ju4
秬	3115|ju4
俱	2425|ju4,ju1
倨	2451|ju4
剧	5122|ju4
据	4251|ju4,ju1
距	1415|ju4
惧	4425|ju4
犋	3125|ju4
飓	3525|ju4
锯	_151|ju4,ju1
聚	1232|ju4
窭	4443|ju4
踞	1451|ju4
屦	5133|ju4
遽	2145|ju4
澽	_321|ju4
醵	1221|ju4
捐	4214|juan1
涓	_314|juan1
娟	5314|juan1
焆	4314|juan1
鹃	1435|juan1
镌	_124|juan1
蠲	4325|juan1
卷	4355|juan3,juan4
锩	_143|juan3
隽	2453|juan4,jun4
倦	2443|juan4
狷	3514|juan4
桊	43_2|juan4
绢	5514|juan4
鄄	1252|juan4
眷	4325|juan4
撅	4213|jue1
噘	1413|jue1
孓	52_4|jue2
决	4151|jue2
诀	4551|jue2
抉	4251|jue2
𫘝	5551|jue2
玦	1151|jue2
珏	1111|jue2
砄	1351|jue2
觉	4425|jue2,jiao4
绝	5535|jue2
倔	2451|jue4,jue2
掘	4251|jue2
桷	_235|jue2
崛	2551|jue2
觖	3551|jue2
厥	1343|jue2
傕	2445|jue2
劂	1322|jue2
谲	4554|jue2
蕨	_513|jue2
獗	3513|jue2
㵐	_313|jue2
橛	_213|jue2
镢	_113|jue2
𫔎	_154|jue2
爵	3425|jue2
蹶	1413|jue2,jue3
矍	2524|jue2
嚼	1434|jiao2,jue2,jiao4
爝	4334|jue2
攫	4225|jue2
玃	3525|jue2
军	4515|44713
均	_435|44713
君	5114|44713
钧	_135|44713
莙	_551|44713
菌	_525|jun1,jun4
皲	4553|44713
鲪	3551|44713
麇	4131|jun1,qun2
俊	2454|44716
郡	5152|44716
捃	4251|44716
峻	2554|44716
浚	_354|jun4,xun4
骏	5554|44716
珺	1151|44716
晙	2254|44716
焌	4354|jun4,qu1
葰	_524|jun4,suo3
畯	2554|44716
䐃	2325|44716
竣	4154|44716
咔	1421|ka1,ka3
咖	1453|ka1,ga1
喀	1444|ka1
卡	21_4|ka3,qia3
胩	2321|ka3
开	11_2|kai1
揩	4215|kai1
锎	_142|kai1
剀	2522|kai3
凯	2535|kai3
垲	_425|kai3
闿	4225|kai3
恺	4425|kai3
铠	_125|kai3
蒈	_515|kai3
慨	4451|kai3
楷	_215|kai3,jie1
锴	_115|kai3
忾	4431|kai4
炌	4324|kai4
刊	1122|kan1
勘	1253|kan1
龛	2413|kan1
堪	_412|kan1
嵁	2512|kan1
戡	1215|kan1
坎	_435|kan3
侃	2414|kan3
砍	1335|kan3
莰	_5_4|kan3
槛	_222|kan3,jian4
看	3125|kan4,kan1
衎	3311|kan4
崁	25_4|kan4
墈	_412|kan4
阚	4251|kan4,han3
磡	1312|kan4
瞰	2551|kan4
闶	4241|kang1,kang4
康	4151|kang1
𡐓	_441|kang1
慷	4441|kang1
糠	4341|kang1
𩾌	3541|kang1
扛	4212|kang2,gang1
亢	4135|kang4
伉	2441|kang4
抗	4241|kang4
炕	4341|kang4
钪	_141|kang4
尻	5135|kao1
考	1215|kao3
拷	4212|kao3
洘	_312|kao3
栲	_212|kao3
烤	4312|kao3
铐	_112|kao4
犒	3141|kao4
靠	3121|kao4
㸆	4331|kao4
苛	_5_1|ke1
匼	1524|ke1
珂	11_1|ke1
柯	_2_1|ke1
轲	15_1|ke1,ke3
科	3144|ke1
牁	52_1|ke1
疴	41_1|ke1
棵	_225|ke1
颏	4113|ke1,ke2
嗑	14_4|ke4,ke1
稞	3125|ke1
窠	4425|ke1
颗	2513|ke1
磕	13_4|ke1
瞌	25_4|ke1
蝌	2531|ke1
髁	2525|ke1
壳	1235|ke2,qiao4
可	_114|ke3,ke4
坷	_4_1|ke3,ke1
岢	25_1|ke3
炣	43_1|ke3
渴	_322|ke3
克	1214|ke4
刻	4122|ke4
剋	1222|kei1
恪	4435|ke4
客	4435|ke4
课	4525|ke4
氪	3112|ke4
骒	5525|ke4
缂	5512|ke4
锞	_125|ke4
溘	_3_4|ke4
肯	2123|ken3
垦	51_4|ken3
恳	5145|ken3
啃	1421|ken3
裉	4551|ken4
坑	_441|keng1
吭	1441|keng1,hang2
硁	1354|keng1
铿	_122|keng1
空	4412|kong1,kong4
倥	2444|kong3,kong1
埪	_444|kong1
崆	2544|kong1
硿	1344|kong1,kong4
箜	3144|kong1
孔	52_5|kong3
恐	1245|kong3
控	4244|kong4
抠	4215|kou1
芤	_552|kou1
𫸩	5115|kou1
眍	2515|kou1
口	1453|kou3
叩	1452|kou4
扣	4214|kou4
寇	4411|kou4
筘	3142|kou4
蔻	_544|kou4
矻	1331|ku1
刳	1322|ku1
枯	_212|ku1
哭	1413|ku1
堀	_451|ku1
圐	2525|ku1
窟	4451|ku1
骷	2512|ku1
苦	_512|ku3
库	4115|ku4
绔	5513|ku4
喾	4431|ku4
裤	4541|ku4
酷	1231|ku4
夸	1311|kua1
姱	5313|kua1
侉	2413|kua3
垮	_413|kua3
挎	4213|kua4
胯	2313|kua4
跨	1413|kua4
㧟	42_3|kuai3
蒯	_522|kuai3
块	_451|kuai4
快	4451|kuai4
侩	2424|kuai4
郐	2452|kuai4
哙	1424|kuai4
狯	3524|kuai4
脍	2324|kuai4
筷	3144|kuai4
鲙	3524|kuai4
宽	44_5|kuan1
髋	2544|kuan1
款	1235|kuan3
匡	1511|kuang1
诓	4515|kuang1
哐	1415|kuang1
洭	_315|kuang1
筐	3115|kuang1
狂	3511|kuang2
诳	4535|kuang2
𫛭	3535|kuang2
夼	1332|kuang3
邝	4152|kuang4
圹	_441|kuang4
纩	5541|kuang4
旷	2241|kuang4
况	4114|kuang4
矿	1341|kuang4
贶	2514|kuang4
框	_215|kuang4
眶	2515|kuang4
亏	11_5|kui1
岿	2523|kui1
悝	4425|li3,kui1
盔	1325|kui1
窥	4411|kui1
奎	13_4|kui2
逵	_445|kui2
馗	3543|kui2
揆	4254|kui2
葵	_554|kui2
喹	1413|kui2
骙	5554|kui2
暌	2254|kui2
魁	3244|kui2
戣	5415|kui2
睽	2554|kui2
蝰	2513|kui2
櫆	_232|kui2
夔	4332|kui2
𫠆	1213|kui3
傀	2432|kui3
跬	14_4|kui3
煃	4313|kui3
匮	1525|kui4,gui4
蒉	_525|kui4
喟	1425|kui4
馈	3525|kui4
溃	_325|kui4,hui4
愦	4425|kui4
愧	4432|kui4
聩	1225|kui4
篑	3125|kui4
坤	_425|kun1
昆	2215|kun1
堃	41_4|kun1
裈	4545|kun1
婫	5322|kun1
琨	1122|kun1
焜	4322|kun1
髡	1213|kun1
鹍	2235|kun1
锟	_122|kun1
醌	1222|kun1
鲲	3522|kun1
捆	4225|kun3
阃	4225|kun3
悃	4425|kun3
壸	1212|kun3
困	25_2|kun4
扩	4241|kuo4
括	4231|kuo4
蛞	2531|kuo4
阔	42_3|kuo4
廓	4141|kuo4
垃	_441|la1
拉	4241|la1,la2,la3,la4
邋	5545|la1
旯	2235|la2
剌	1222|la4,la2
砬	1341|la2
喇	1412|la3,la1,la2
腊	2312|la4,xi1
蜡	2512|la4,zha4
瘌	4112|la4
辣	4112|la4
蝲	2512|la4
𬶟	3512|la4
镴	_155|la4
啦	1442|la5
鞡	1242|la5
来	14_4|lai2
俫	2414|lai2
莱	_514|lai2
崃	2514|lai2
徕	3314|lai2,lai4
涞	_314|lai2
梾	_214|lai2
铼	_114|lai2
赉	1425|lai4
睐	2514|lai4
赖	1235|lai4
濑	_312|lai4
癞	4112|lai4,la4
籁	3112|lai4
兰	4311|lan2
岚	2535|lan2
拦	4243|lan2
栏	_243|lan2
婪	_253|lan2
阑	4212|lan2
蓝	_522|lan2
𬒗	1322|lan2
谰	4542|lan2
澜	_342|lan2
褴	4522|lan2
篮	3122|lan2
斓	4142|lan2
镧	_142|lan2
襕	4542|lan2
览	2225|lan3
揽	4222|lan3
缆	5522|lan3
榄	_222|lan3
罱	2512|lan3
漤	_3_2|lan3
懒	4412|lan3
烂	4343|lan4
滥	_322|lan4
啷	1445|lang1
郎	4552|lang2
狼	3545|lang2
阆	4245|lang4,lang2
琅	1145|lang2
桹	_245|lang2
廊	4145|lang2
榔	_245|lang2
锒	_145|lang2
稂	3145|lang2
筤	3145|lang2
螂	2545|lang2
朗	4523|lang3
烺	4345|lang3
蓢	_545|lang3
塱	45_4|lang3
㮾	45_2|lang3
埌	_445|lang4
莨	_545|lang4,liang2
崀	2545|lang4
浪	_345|lang4
㫰	2245|lang4
蒗	_5_3|lang4
捞	42_5|lao1
劳	_553|lao2
牢	4431|lao2
𫭼	_4_5|lao2
唠	14_5|lao2,lao4
崂	25_5|lao2
铹	_1_5|lao2
痨	41_5|lao2
醪	1254|lao2
老	1235|lao3
佬	2412|lao3
荖	_512|lao3
姥	5312|lao3,mu3
栳	_212|lao3
铑	_112|lao3
橑	_213|liao2
烙	4335|lao4,luo4
涝	_3_5|lao4
耢	11_5|lao4
酪	1235|lao4
嫪	5354|lao4
仂	2453|le4
叻	1453|le4
乐	35_4|le4,yue4,lao4
泐	_352|le4
簕	3112|le4
鳓	3512|le4
了	5253|le5,liao3
饹	3535|ge1,le5
勒	1253|le4,lei1
雷	1425|lei2
嫘	5325|lei2
缧	5525|lei2
擂	4214|lei4,lei2
檑	_214|lei2
礌	1314|lei2
镭	_114|lei2
羸	4143|lei2
罍	2531|lei2
耒	11_4|lei3
诔	4511|lei3
垒	54_4|lei3
磊	1313|lei3
蕾	_514|lei3
儡	2425|lei3
藟	_525|lei3
癗	4114|lei3
肋	2353|lei4,le1
泪	_325|lei4
类	4313|lei4
累	2555|lei4,lei3,lei2
酹	1234|lei4
嘞	1412|lei5,le1
崚	25_4|leng2,ling2
塄	_425|leng2
棱	_2_4|leng2,ling2,leng1
楞	_225|leng2,leng4
冷	4124|leng3
堎	_4_4|leng4
愣	4425|leng4
哩	1425|li5,li3
厘	1325|li2
狸	3525|li2
离	4125|li2
骊	55_1|li2
梨	31_2|li2
犁	3131|li2
鹂	_135|li2
喱	1413|li2
蓠	_541|li2
蜊	2531|li2
漓	_341|li2
缡	5541|li2
璃	1141|li2
嫠	1113|li2
黎	3124|li2
鲡	35_1|li2
罹	2544|li2
篱	3141|li2
醨	1241|li2
釐	1113|xi1
藜	_531|li2
㰀	_231|li2
黧	3125|li2
蠡	5525|li3,li2
礼	45_5|li3
李	_252|li3
里	25_1|li3
峛	2513|lie4
俚	2425|li3
逦	_145|li3
浬	_325|li3
娌	5325|li3
理	1125|li3
锂	_125|li3
鲤	3525|li3
澧	_325|li3
醴	1225|li3
鳢	3525|li3
力	5353|li4
历	1353|li4
厉	1315|li4
立	41_1|li4
朸	_253|li4
吏	12_4|li4
坜	_413|li4
苈	_513|li4
丽	_125|li4,li2
励	1353|li4
呖	1413|li4
𫵷	2513|li4
利	3122|li4
沥	_313|li4
枥	_213|li4
例	2413|li4
疠	4115|li4
戾	4513|li4
隶	51_4|li4
𬍛	1135|li4
荔	_553|li4
栎	_235|li4,yue4
郦	_152|li4
轹	1535|li4
俪	24_1|li4
俐	2431|li4
疬	4113|li4
珕	1153|li4
莉	_531|li4
莅	_524|li4
栗	12_2|li4
砺	1313|li4
砾	1335|li4
猁	3531|li4
蛎	2513|li4
唳	1445|li4
笠	3141|li4
粝	4313|li4
粒	4341|li4
雳	1413|li4
跞	1435|li4,luo4
詈	2541|li4
傈	2412|li4
凓	4112|li4
痢	4131|li4
溧	_312|li4
篥	3112|li4
俩	2412|lia3,liang3
奁	1315|lian2
连	1545|lian2
怜	4424|lian2
帘	4425|lian2
莲	_515|lian2
涟	_315|lian2
梿	_215|lian2
联	1243|lian2
裢	4515|lian2
廉	4143|lian2
磏	1343|lian2,qian1
鲢	3515|lian2
濂	_341|lian2
镰	_141|lian2
蠊	2541|lian2
琏	1115|lian3
敛	2431|lian3
脸	2324|lian3
裣	4524|lian3
蔹	_524|lian3
练	5515|lian4
炼	4315|lian4
恋	4145|lian4
浰	_331|li4,lian4
殓	1324|lian4
链	_115|lian4
瑓	1112|lian4
楝	_212|lian4
潋	_324|lian4
𬶠	3512|lian4
良	45_4|liang2
俍	2445|liang2
凉	4141|liang2,liang4
梁	_3_2|liang2
𫟅	5541|liang2
椋	_241|liang2
辌	1541|liang2
粮	4345|liang2
粱	_343|liang2
墚	_4_3|liang2
两	12_4|liang3
𬜯	_512|liang3
魉	3212|liang3
亮	4135|liang4
悢	4445|liang4
谅	4541|liang4
辆	1512|liang4
量	2225|liang4,liang2
晾	2241|liang4
踉	1445|liang4,liang2
撩	4213|liao1,liao2,liao4
蹽	1413|liao1
辽	5245|liao2
疗	4152|liao2
聊	1235|liao2
僚	2413|liao2
漻	_354|liao2
寥	4454|liao2
嘹	1413|liao2
獠	3513|liao2
潦	_313|liao2,lao3
寮	4413|liao2
嫽	5313|liao2
缭	5513|liao2
燎	4313|liao2,liao3
鹩	1335|liao2
簝	3113|liao2
髎	2554|liao2
钌	_152|liao3,liao4
蓼	_554|liao3,lu4
憭	4413|liao3
尥	1335|liao4
料	4344|liao4
撂	4225|liao4
𪤗	_454|liao4
廖	4154|liao4
瞭	2513|liao4
镣	_113|liao4
咧	1413|lie3,lie1
列	1322|lie4
劣	2353|lie4
冽	4113|lie4
洌	_313|lie4
埒	_434|lie4
烈	1344|lie4
捩	4245|lie4
䴕	1335|lie4
脟	2334|lie4
猎	3512|lie4
裂	1341|lie4,lie3
趔	_413|lie4
躐	1455|lie4
𫚭	3555|lie4
鬣	1255|lie4
拎	4224|lin1
邻	2452|lin2
林	_2_2|lin2
临	2231|lin2
啉	14_2|lin2
淋	_3_2|lin2,lin4
琳	11_2|lin2
箖	31_2|lin2
粼	4355|lin2
嶙	2543|lin2
遴	4345|lin2
潾	_343|lin2
𬴊	5543|lin2
璘	1143|lin2
霖	14_2|lin2
辚	1543|lin2
磷	1343|lin2
瞵	2543|lin2
𬭸	_143|lin2
翷	4354|lin2
鳞	3543|lin2
麟	4143|lin2
凛	4141|lin3
廪	4141|lin3
懔	4441|lin3
檩	_241|lin3
吝	4114|lin4
赁	2425|lin4
蔺	_542|lin4
膦	2343|lin4
躏	14_5|lin4
〇	_553|ling2
伶	2424|ling2
灵	5143|ling2
坽	_424|ling2
苓	_524|ling2
囹	2524|ling2
泠	_324|ling2
姈	5324|ling2
玲	1124|ling2
柃	_224|ling2
昤	2224|ling2
瓴	2415|ling2
铃	_124|ling2
鸰	2435|ling2
凌	41_4|ling2
陵	52_4|ling2
聆	1224|ling2
菱	_5_4|ling2
棂	_251|ling2
蛉	2524|ling2
舲	3324|ling2
翎	2454|ling2
羚	4324|ling2
㥄	44_4|ling2
绫	55_4|ling2
祾	45_4|ling2
零	1424|ling2
龄	2124|ling2
鲮	35_4|ling2
澪	_314|ling2
酃	1452|ling2
岭	2524|ling3
领	2413|ling3
另	1453|ling4
令	2445|ling4,ling3,ling2
呤	1424|ling4
溜	_335|liu1,liu4
熘	4335|liu1
刘	4122|liu2
浏	_341|liu2
留	3525|liu2
流	_341|liu2
琉	1141|liu2
硫	1341|liu2
馏	3535|liu2,liu4
旒	4131|liu2
骝	5535|liu2
榴	_235|liu2
飗	3535|liu2
镏	_135|liu2,liu4
鹠	3535|liu2
瘤	4135|liu2
瑬	_311|liu2
疁	2554|liu2
镠	_154|liu2
鎏	_3_1|liu2
珋	1135|liu3
柳	_235|liu3
绺	5535|liu3
锍	_141|liu3
罶	2535|liu3
六	41_4|liu4
遛	3545|liu4,liu2
鹨	5435|liu4
龙	13_4|long2
茏	_513|long2
咙	1413|long2
泷	_313|long2,shuang1
珑	1113|long2
栊	_213|long2
昽	2213|long2
胧	2313|long2
砻	1313|long2
眬	2513|long2
聋	1312|long2
笼	3113|long2,long3
隆	5235|long2,long1
漋	_352|long2
癃	4152|long2
窿	4452|long2
陇	5213|long3
拢	4213|long3
垄	13_4|long3
𬕂	3112|long3
哢	1411|long4
䁖	2543|lou1
剅	_122|lou2
娄	4353|lou2
偻	2443|lou2,lv3
𪣻	_443|lou2
蒌	_543|lou2
喽	1443|lou5,lou2
溇	_343|lou2
楼	_243|lou2
耧	1143|lou2
蝼	2543|lou2
髅	2543|lou2
搂	4243|lou3,lou1
嵝	2543|lou3
篓	3143|lou3
陋	5212|lou4
镂	_143|lou4
瘘	4143|lou4
漏	_351|lou4
撸	4235|lu1
噜	1435|lu1
卢	2151|lu2
芦	_545|lu2
庐	4145|lu2
垆	_421|lu2
炉	4345|lu2
泸	_321|lu2
栌	_221|lu2
轳	1521|lu2
胪	2321|lu2
鸬	2135|lu2
𬬻	_121|lu2
颅	2113|lu2
舻	3321|lu2
鲈	3521|lu2
卤	2125|lu3
虏	2153|lu3
掳	4221|lu3
鲁	3522|lu3
澛	_335|lu3
橹	_235|lu3
镥	_135|lu3
甪	33_2|lu4
陆	5211|lu4,liu4
录	51_3|lu4
辂	1535|lu4
赂	2535|lu4
菉	_551|lu4,lv4
鹿	4115|lu4
渌	_351|lu4
逯	5145|lu4
𫘧	5551|lu4
琭	1151|lu4
禄	4551|lu4
碌	1351|lu4,liu4
路	1435|lu4
稑	31_4|lu4
僇	2454|lu4
勠	5453|lu4
箓	3151|lu4
漉	_341|lu4
辘	1541|lu4
戮	5415|lu4
蕗	_514|lu4
潞	_314|lu4
璐	1114|lu4
簏	3141|lu4
鹭	1435|lu4
麓	_241|lu4
露	1414|lu4,lou4
氇	3135|lu5
峦	4125|luan2
孪	4152|luan2
娈	4153|luan2
栾	41_2|luan2
挛	4142|luan2
鸾	4135|luan2
脔	4125|luan2
滦	_341|luan2
銮	41_1|luan2
卵	3552|luan3
乱	31_5|luan4
抡	4224|lun1,lun2
仑	2435|lun2
伦	2424|lun2
囵	2524|lun2
沦	_324|lun2
纶	5524|lun2,guan1
轮	1524|lun2
𬬭	_124|lun2
𫭢	_424|lun3
论	4524|lun4,lun2
啰	1425|luo1,luo2
罗	2535|luo2
萝	_525|luo2
逻	2545|luo2
脶	2314|luo2
猡	3525|luo2
椤	_225|luo2
锣	_125|luo2
箩	3125|luo2
骡	5525|luo2
螺	2525|luo2
倮	2425|luo3
蓏	_533|luo3
裸	4525|luo3
瘰	4125|luo3
蠃	4125|luo3
泺	_335|luo4,po1
荦	_531|luo4
洛	_335|luo4
络	5535|luo4,lao4
骆	5535|luo4
珞	1135|luo4
落	_5_3|luo4,la4,lao4,luo1
摞	4225|luo4
雒	3524|luo4
漯	_325|luo4,ta4
驴	5545|lv2
闾	4214|lv2
榈	_242|lv2
𦝼	2343|lou2,lv2
吕	1414|lv3
侣	2414|lv3
捋	4234|lv3,luo1
梠	_214|lv3
旅	4131|lv3
铝	_114|lv3
稆	3114|lv3
屡	5143|lv3
缕	5543|lv3
膂	4123|lv3
褛	4543|lv3
履	5133|lv3
垏	_451|lv4
律	3351|lv4
虑	2145|lv4
率	4112|lv4,shuai4
绿	5551|lv4,lu4
葎	_533|lv4
氯	3151|lv4
滤	_321|lv4
䂮	1113|lve4
掠	4241|lve4
略	2535|lve4
锊	_134|lve4
圙	2534|lve4
呒	1411|m2
呣	1455|m2,m4
妈	5355|ma1
麻	41_2|ma2
蟆	25_5|ma2
马	55_1|ma3
犸	3555|ma3
玛	1155|ma3
码	1355|ma3
蚂	2555|ma3,ma4,ma1
杩	_255|ma4
祃	4555|ma4
骂	1455|ma4
吗	1455|ma5,ma2,ma3
嘛	1441|ma5,ma2
埋	_425|mai2,man2
霾	1434|mai2
买	_544|mai3
荬	_5_5|mai3
劢	1553|mai4
迈	1545|mai4
麦	1135|mai4
卖	1244|mai4
脉	2345|mai4,mo4
唛	1411|mai4
鿏	_111|mai4
嫚	5322|man4,man1
颟	_513|man1
蛮	4125|man2
馒	3522|man2
瞒	25_5|man2
鞔	1235|man2
鳗	3522|man2
鬘	1222|man2
满	_3_5|man3
螨	25_5|man3
𬜬	_542|man4
曼	2225|man4
谩	4522|man4,man2
墁	_422|man4
蔓	_522|man4,wan4,man2
幔	2522|man4
漫	_322|man4
慢	4422|man4
缦	5522|man4
镘	_122|man4
牤	3141|mang1
邙	4152|mang2
芒	_541|mang2
忙	4441|mang2
杧	_241|mang2
尨	13_4|mang2,meng2
盲	4125|mang2
氓	4151|mang2,meng2
茫	_5_3|mang2
厖	1313|mang2
硭	13_5|mang2
牻	3113|mang2
